uiTimeStamp,uiCycleCounter,eSigStatus,f_VrelRad,f_RangeRad,a_AzAng,f_RcsRaw,f_AzAngVar,f_VrelRadVar,f_RangeRadVar,a_Pdh0
300,6,1,0,91.875,66.2914625662917,5.38684718870677,0,0,0,13.445815371915
300,6,1,6.39585047254048,93.75,49.3239927254513,3.68743624119809,0,0,0,14.13761685411
300,6,1,6.96019022011758,93.75,47.7494882004389,2.63637494427238,0,0,0,12.9145769000565
350,7,1,0,0,3.41184514120904,65536,0,0,0,27.9626365796905
350,7,1,0,3,40.28684766052,-38.8386016595697,0,0,0,14.2897136675093
350,7,1,0,27.75,-22.3094606644795,-9.48852732267183,0,0,0,13.5535917025069
350,7,1,0.376226498384734,29.25,0.0190070113757293,-13.8956853399893,0,0,0,17.6132227453886
350,7,1,0.376226498384734,30.375,-7.72311535330813,-19.822385838025,0,0,0,13.1204951635763
350,7,1,0,34.125,42.1126159856039,-6.22532954157512,0,0,0,17.905694761841
350,7,1,0,69,-8.4484697009619,6.72328895154105,0,0,0,20.0325370180883
350,7,1,0,75,-28.7358608117947,1.47865022846243,0,0,0,16.9954324965147
350,7,1,0,84.75,-26.0093914045488,3.2909308848084,0,0,0,16.3268954696428
350,7,1,-7.14830346930995,89.25,45.4612515403124,-0.069657469939429,0,0,0,14.6336362901938
350,7,1,-5.83151072496338,89.25,44.4050753080758,1.4824660279581,0,0,0,13.4331689941148
350,7,1,4.89094447900154,93.75,46.5125588306745,-2.36447493729507,0,0,0,13.2914991712904
350,7,1,6.39585047254048,93.75,48.2863674980595,3.90423436101412,0,0,0,13.683851722865
350,7,1,7.14830346930995,93.75,48.4144543768743,1.0502914854208,0,0,0,13.7918639427387
350,7,1,7.71264321688705,93.75,48.4546417146687,2.69271302477351,0,0,0,16.3139315215482
400,8,1,0,0,3.41184514120904,65536,0,0,0,27.583378700596
400,8,1,0,3,35.2134694649326,-38.6563208015375,0,0,0,14.3942105927386
400,8,1,0.376226498384734,28.875,0.41821530686874,-16.545486349716,0,0,0,17.8747281549723
400,8,1,0,33.75,43.7966170265042,-4.42807814764848,0,0,0,16.6146930258449
400,8,1,-3.38603848546261,48,69.1776940942275,-12.0067817407991,0,0,0,13.6210574111252
400,8,1,0,69,-8.91349327701918,6.25223970799395,0,0,0,19.6920874548863
400,8,1,0,75,-29.9737037311358,2.24988141760836,0,0,0,16.967516664065
400,8,1,0,84.75,-25.5872192141132,3.44040531876853,0,0,0,14.5852413717739
400,8,1,-5.45528422657865,89.25,44.7152280542266,3.16773048765856,0,0,0,17.762422548278
400,8,1,-4.89094447900154,89.25,44.9954925293882,0.349628375529491,0,0,0,13.2125288403078
400,8,1,2.25735899030841,93.75,45.5953585420565,-3.30552958150027,0,0,0,13.552585106888
400,8,1,5.83151072496338,93.75,49.3095432077534,3.24941465677752,0,0,0,13.9096905276773
450,9,1,0,0,3.41184514120904,65536,0,0,0,27.7290041237072
450,9,1,0,3,37.6153695207705,-38.1796906924282,0,0,0,14.9060591264333
450,9,1,0.376226498384734,28.875,-0.502150154535331,-15.867344205854,0,0,0,17.8050525050927
450,9,1,0.564339747577101,29.25,-0.0551428180604023,-17.6738639323431,0,0,0,16.6602692311395
450,9,1,0.376226498384734,29.625,0.650125338696711,-16.6593223198121,0,0,0,16.9510267942899
450,9,1,0,33.75,17.0587898015753,-5.26958311310466,0,0,0,16.2302779569977
450,9,1,-3.38603848546261,48,69.7727875763192,-13.0316023447669,0,0,0,13.820133124871
450,9,1,0,69,-8.91075707508084,6.31719566058477,0,0,0,20.0507597002376
450,9,1,-6.01962397415575,72,29.3088494905471,-9.03677732706105,0,0,0,12.5908690478101
450,9,1,0,75,-29.6780936122835,1.79688932248409,0,0,0,17.1881039471507
450,9,1,-5.26717097738628,80.25,42.8408290365705,-4.91231041020167,0,0,0,14.7845921216256
450,9,1,0,83.25,-0.983094596955507,-0.377007487635623,0,0,0,13.1262439957618
450,9,1,0,84.75,-25.7705072662381,3.76537930670112,0,0,0,14.1698355380917
450,9,1,-6.96019022011758,89.25,45.2280531706737,3.60523673101538,0,0,0,17.9325714721964
450,9,1,-6.58396372173285,89.25,45.6264736268327,-0.721719250588777,0,0,0,13.5184331931383
450,9,1,-5.83151072496338,89.25,44.9119125972682,2.88448113762946,0,0,0,15.731329349734
450,9,1,6.39585047254048,93.75,48.7040762993079,2.16359087351894,0,0,0,14.1892894230836
450,9,1,7.52452996769468,93.75,48.3335053247641,4.07140102965336,0,0,0,16.2918536511619
500,10,1,0,0,3.41184514120904,65536,0,0,0,27.7319635219653
500,10,1,0,3,39.5948332551433,-37.9851398900464,0,0,0,14.2505561709599
500,10,1,0.376226498384734,29.25,0.1043754001556,-7.52456368747663,0,0,0,24.7570682360351
500,10,1,0.376226498384734,30,1.19348735589673,-16.2133407623096,0,0,0,16.2251083288457
500,10,1,0.188113249192367,31.125,4.60630023702547,-14.482646465229,0,0,0,17.5872255277398
500,10,1,0,33.75,-53.4048525352122,-5.50994795031193,0,0,0,17.8623932115414
500,10,1,-3.38603848546261,48,65.5807894811672,-12.1599383040653,0,0,0,12.4116723043352
500,10,1,0,69,-8.69557034963612,6.22274210727261,0,0,0,19.7365272377468
500,10,1,0,75,-29.7441308289282,1.85205724972893,0,0,0,16.6263530192949
500,10,1,-5.26717097738628,80.25,45.5362968271265,-4.83011166885298,0,0,0,12.7794575626019
500,10,1,0,84.75,-25.8272104020695,3.43487865311162,0,0,0,15.2075057059622
500,10,1,-7.14830346930995,89.25,43.2581669493197,-3.60187133199189,0,0,0,12.6700805694793
500,10,1,-5.83151072496338,89.25,45.2479256313267,4.10400045268209,0,0,0,16.6087390331259
500,10,1,-5.07905772819391,89.25,44.9810206120734,1.58926352212852,0,0,0,13.3698472455616
500,10,1,-3.76226498384734,89.25,-61.1814577695124,-2.09161766958651,0,0,0,13.9841280924183
500,10,1,4.32660473142444,93.75,46.4460191150391,0.237453456118359,0,0,0,15.9151265532088
500,10,1,5.26717097738628,93.75,48.8150787625928,2.45717924352128,0,0,0,12.5553552967418
500,10,1,6.39585047254048,93.75,47.7079620227163,5.48387081113431,0,0,0,16.8884015445353
550,11,1,0,0,3.41184514120904,65536,0,0,0,27.975013300649
550,11,1,0,3,40.1239016949072,-38.2671856435185,0,0,0,14.551649185829
550,11,1,0.376226498384734,29.25,0.63286692206842,-8.78677307931959,0,0,0,24.3804216442996
550,11,1,0,30,6.34035742052245,-3.14642130459737,0,0,0,15.3692363157987
550,11,1,0,33.75,43.221019381825,-4.95152869788718,0,0,0,15.5675438485704
550,11,1,0,69,-8.56023020508861,6.21179962095161,0,0,0,19.5116319422727
550,11,1,0,75,-28.6635042986619,1.915386820271,0,0,0,17.7349736952991
550,11,1,0,84.75,-25.687769785093,3.44175191491389,0,0,0,16.7203558524979
550,11,1,-5.45528422657865,89.25,44.9424411474479,3.42270745808396,0,0,0,13.8444087929503
550,11,1,-5.07905772819391,89.25,44.7622268443099,1.57443265889033,0,0,0,13.4078081656422
550,11,1,0,91.875,64.5984405169756,5.9255923820705,0,0,0,13.3916396535674
550,11,1,5.64339747577101,93.75,46.8690353473519,3.66875610303443,0,0,0,13.0081158738259
550,11,1,6.01962397415575,93.75,48.0877871042509,4.89068029363715,0,0,0,14.3740972222297
550,11,1,7.33641671850232,93.75,47.662977418876,1.55552378237762,0,0,0,13.9082740725193
600,12,1,0,0,3.41184514120904,65536,0,0,0,27.7510440088387
600,12,1,0,3,37.9871529452616,-39.5305027871434,0,0,0,14.6176520107781
600,12,1,0.376226498384734,29.25,1.17230100943623,-6.45536938913996,0,0,0,23.6160556540248
600,12,1,0.188113249192367,29.625,1.05858141421321,-7.62088823193589,0,0,0,23.2459938135217
600,12,1,0,30,6.83320986060195,-1.0890107115241,0,0,0,19.2381488408234
600,12,1,0,31.125,7.7491292579422,-3.92292411170769,0,0,0,17.1852985360617
600,12,1,0,33.75,44.9814952551375,-5.08263112299286,0,0,0,16.3864898548724
600,12,1,0.752452996769468,35.625,-57.8183516688633,-18.1408598851334,0,0,0,12.852050237022
600,12,1,0,69,-8.47976168070966,6.61703885073895,0,0,0,19.374215966248
600,12,1,0,75,-29.0371657072729,1.0527846171497,0,0,0,17.3397398443428
600,12,1,-5.64339747577101,80.25,44.7456584849359,-4.57578419124387,0,0,0,12.4483886245601
600,12,1,0,84.75,-24.8878915512016,3.59693794447061,0,0,0,16.7902406304856
600,12,1,-6.39585047254048,89.25,44.9798885093301,4.89272201634607,0,0,0,17.6858446769929
600,12,1,5.83151072496338,93.75,48.4905390625904,2.21591718176155,0,0,0,13.0361683791922
600,12,1,6.96019022011758,93.75,48.3911208311111,5.22696466461272,0,0,0,16.6571987702464
600,12,1,7.33641671850232,93.75,48.4868736277564,5.41997607947701,0,0,0,16.3669200155075
650,13,1,0,0,3.41184514120904,65536,0,0,0,27.9742853335552
650,13,1,0,3,37.2596456910833,-39.0829923860626,0,0,0,15.2174012555763
650,13,1,-0.564339747577101,9,-60.4735129294208,-43.0343060130655,0,0,0,12.7135581449682
650,13,1,0.376226498384734,29.25,1.34049884398508,-6.42532239064005,0,0,0,25.2149953051416
650,13,1,-0.188113249192367,30.375,7.09893667976444,-14.1642629332011,0,0,0,19.1020561390284
650,13,1,0,33.75,33.4661520390824,-4.85354213875365,0,0,0,17.9228123757659
650,13,1,0,69,-9.12574087792505,6.54686390494787,0,0,0,20.6940844163741
650,13,1,0,75,-29.1432850279869,0.424685601889379,0,0,0,15.3895939087188
650,13,1,0,84.75,-26.0355675880873,3.8407215033039,0,0,0,15.3757614763968
650,13,1,-6.96019022011758,89.25,42.5555646770257,-0.888803819125698,0,0,0,13.4126380097904
650,13,1,-6.58396372173285,89.25,44.8645271799564,0.393347943127011,0,0,0,15.3502690066087
650,13,1,-5.45528422657865,89.25,44.9789709940532,0.0400719802984355,0,0,0,13.1010148241459
650,13,1,0,91.875,64.6552986754048,5.69313150478676,0,0,0,13.4702304930218
650,13,1,5.26717097738628,93.75,46.9585306778214,-0.69988666708052,0,0,0,12.9835951259365
650,13,1,7.14830346930995,93.75,48.1392977828723,3.82619158740845,0,0,0,16.5666727880138
650,13,1,7.52452996769468,93.75,46.8134396256594,-1.55722296500754,0,0,0,13.0898967226608
700,14,1,0,0,3.41184514120904,65536,0,0,0,27.7352097659944
700,14,1,0,3,40.9197484149228,-38.8001821700949,0,0,0,14.9105856158363
700,14,1,0.376226498384734,29.25,2.57645017035882,-11.4325471605375,0,0,0,22.3176940825266
700,14,1,0.188113249192367,29.625,2.77653993516457,-6.9452169085512,0,0,0,24.6342659637951
700,14,1,-0.188113249192367,30.375,6.3941573715934,-14.2123561869225,0,0,0,18.1984631163283
700,14,1,0,33.75,16.5384883455328,-4.37213529291105,0,0,0,16.4823800234582
700,14,1,-3.38603848546261,48,67.7567802523027,-12.5673046381676,0,0,0,13.5264115805949
700,14,1,0,69,-8.93334004881245,6.35900688033693,0,0,0,19.4987810120165
700,14,1,0,75,-29.7460327299522,2.16622546837779,0,0,0,15.7434272243416
700,14,1,0,84.75,-25.4339800611337,3.95723364255626,0,0,0,15.8865237644759
700,14,1,-6.58396372173285,89.25,42.6009841455724,-3.10515654562177,0,0,0,13.0707545692938
700,14,1,-5.83151072496338,89.25,-62.9791823738502,2.07581040211322,0,0,0,14.2816041189163
700,14,1,0,91.875,52.8628861196287,6.02190739101768,0,0,0,12.6400634031856
700,14,1,6.39585047254048,93.75,47.7428251761076,2.95513545257184,0,0,0,13.4231375426365
700,14,1,7.14830346930995,93.75,48.5380696341754,0.903905101236816,0,0,0,14.2591198448048
750,15,1,0,0,3.41184514120904,65536,0,0,0,27.8651642044758
750,15,1,0,3,38.6295732859566,-38.1972477075049,0,0,0,14.5161619319838
750,15,1,0.188113249192367,29.625,1.22412798058713,-5.27291331905153,0,0,0,25.9887592547737
750,15,1,0,33.75,34.047242774919,-5.00177690501478,0,0,0,17.162223444775
750,15,1,-3.38603848546261,48,68.7700536185664,-12.6325642711166,0,0,0,14.3976724684917
750,15,1,0,69,-8.5724188010767,6.18530775704548,0,0,0,19.7177726041389
750,15,1,0,75,-29.2440352794373,1.56758639241689,0,0,0,17.09369957152
750,15,1,0,83.25,-7.40256698465421,-4.56675124755982,0,0,0,12.51892897059
750,15,1,0,84.75,-25.7721079049853,4.12277478485144,0,0,0,16.1633450077937
750,15,1,-4.51471798061681,89.25,45.6350519022904,1.5542962804315,0,0,0,13.5445876230856
750,15,1,0,91.875,66.025760658768,5.50773090343496,0,0,0,13.7012224758686
750,15,1,3.57415173465497,93.75,46.6331579732181,0.238377813804576,0,0,0,14.4687491462232
750,15,1,5.07905772819391,93.75,48.2997578523314,3.92851486760395,0,0,0,12.9328043225661
800,16,1,0,0,3.41184514120904,65536,0,0,0,28.0620609767867
800,16,1,0,3,36.23892998851,-37.6993527747672,0,0,0,14.3591010503537
800,16,1,0.188113249192367,29.625,2.61896163033497,-8.58544251626994,0,0,0,24.6714639455707
800,16,1,-0.376226498384734,30.375,8.09098559592063,-16.7748738856953,0,0,0,16.7752596304752
800,16,1,0,33.75,-54.1443891385946,-4.80555624621874,0,0,0,17.3519954544768
800,16,1,-3.38603848546261,48,63.6021891179142,-11.7750832251057,0,0,0,13.3905061661668
800,16,1,0,69,-8.90176002625109,6.30921655030755,0,0,0,19.6059418319806
800,16,1,0,75,-28.7081301640479,1.76784954102253,0,0,0,16.7765498765649
800,16,1,0,84.75,-25.4530477484307,5.33193365741158,0,0,0,16.8783690866031
800,16,1,-6.58396372173285,89.25,45.035184651166,2.49627550327962,0,0,0,14.6108018522047
800,16,1,-5.45528422657865,89.25,45.4188784066976,-0.0878483766181404,0,0,0,13.8140009333294
800,16,1,0,91.875,67.9570582999573,5.57381115726004,0,0,0,12.9476511880336
800,16,1,6.01962397415575,93.75,47.344951018592,2.86472591742846,0,0,0,13.9847327318137
800,16,1,7.14830346930995,93.75,47.9500299695221,5.61169362494606,0,0,0,16.6559281115035
850,17,1,0,0,3.41184514120904,65536,0,0,0,27.8105309708895
850,17,1,0,3,36.4686947004995,-39.1890856636333,0,0,0,14.8773445854625
850,17,1,0,29.25,10.4599112208535,-10.8584556336717,0,0,0,13.7816057571922
850,17,1,0.188113249192367,29.625,3.20613266989344,-5.25333237886265,0,0,0,27.2372965734052
850,17,1,-0.376226498384734,29.625,6.34867396735886,-8.00999166667035,0,0,0,22.071067406115
850,17,1,-0.376226498384734,30.75,6.41113553690349,-19.0382945031308,0,0,0,13.5259689965087
850,17,1,0,33.75,16.8311230147737,-4.88102567622367,0,0,0,15.9658189701834
850,17,1,0,69,-8.48125689364248,6.63359096714341,0,0,0,19.2372992367318
850,17,1,-6.01962397415575,72,-42.991999951347,-10.255669955835,0,0,0,13.5535598143617
850,17,1,0,75,-28.4228633047348,1.69262611269265,0,0,0,16.6500407552273
850,17,1,-6.01962397415575,80.25,44.346332045742,-4.70419129672881,0,0,0,14.4783214721377
850,17,1,0,84.75,-25.2554495025845,4.2671264352628,0,0,0,16.4320250131193
850,17,1,-7.14830346930995,89.25,44.4266406892148,-1.28355843199544,0,0,0,12.8735698023986
850,17,1,-6.77207697092522,89.25,44.849393710167,3.00048386029464,0,0,0,15.2295310252901
850,17,1,-6.01962397415575,89.25,-63.3857405070636,1.88269198276292,0,0,0,16.0105497605965
850,17,1,0,91.875,67.5636884209125,5.30706794813676,0,0,0,12.8571538045595
850,17,1,6.58396372173285,93.75,48.4844048894566,4.65834283426948,0,0,0,15.8534339973226
850,17,1,7.52452996769468,93.75,48.9742128728671,3.91319843764929,0,0,0,14.8053873794951
900,18,1,0,0,3.41184514120904,65536,0,0,0,27.9525472938457
900,18,1,0,3,36.9614268518583,-39.3312362442897,0,0,0,14.8434029873355
900,18,1,0,28.5,-16.8247892041353,-9.83282407324336,0,0,0,13.119748823101
900,18,1,0.188113249192367,29.625,2.29662346866928,-7.41077649425368,0,0,0,23.8730577574903
900,18,1,-0.188113249192367,29.625,6.9487409318212,-15.6475831730074,0,0,0,16.5992656444272
900,18,1,-0.376226498384734,30.375,7.79014977589837,-7.5045784296219,0,0,0,25.7597904417213
900,18,1,0,33.75,16.3948817148851,-4.25795937210279,0,0,0,17.4507394511559
900,18,1,0,69,-8.68766515150875,6.56202433146687,0,0,0,20.1288455325796
900,18,1,-4.13849148223208,71.25,46.7194877769156,-7.70249461336208,0,0,0,13.1763152196103
900,18,1,0,75,-29.5073225517366,0.929340213211589,0,0,0,15.8413028052458
900,18,1,-4.70283122980918,80.25,45.6202004287651,-5.34866892337514,0,0,0,14.1850487370039
900,18,1,0,84.75,-25.607205596809,4.47957099153484,0,0,0,16.5703288522929
900,18,1,-5.07905772819391,89.25,-63.0482774431836,3.74606967836782,0,0,0,16.5555248933311
900,18,1,-3.76226498384734,89.25,45.4659003135587,-0.647834610487038,0,0,0,12.4580737998538
900,18,1,0,91.875,65.4462779120813,5.76940019691173,0,0,0,12.8516903879658
900,18,1,4.32660473142444,93.75,49.0115900148118,0.922132286709555,0,0,0,12.8114953258056
900,18,1,5.64339747577101,93.75,48.166329444715,5.15994654308184,0,0,0,15.551492364149
900,18,1,6.01962397415575,93.75,47.4627333395793,2.83368340936077,0,0,0,14.4759654796824
950,19,1,0,0,3.41184514120904,65536,0,0,0,28.1672158362377
950,19,1,0,3,38.5884763220747,-39.5665897951494,0,0,0,14.6408526653634
950,19,1,0.188113249192367,29.25,3.10927648623302,-5.95961962215013,0,0,0,25.1497026171174
950,19,1,-0.188113249192367,29.625,7.41107194137159,-8.43963933514387,0,0,0,21.3756453442314
950,19,1,-0.376226498384734,30.375,8.00850441787776,-14.0962534623609,0,0,0,19.3802456715949
950,19,1,0,33.75,15.8711343404319,-3.66125092624051,0,0,0,17.0295925334637
950,19,1,-3.38603848546261,48,67.3529869697604,-11.88333003492,0,0,0,12.9076398342322
950,19,1,0,69,-8.793526905842,6.51607517790522,0,0,0,20.2713005819031
950,19,1,-4.51471798061681,71.25,33.1110655382146,-10.8566070924849,0,0,0,12.771219417562
950,19,1,0,75,-29.7557044494513,2.0451317817783,0,0,0,16.1746060603615
950,19,1,-5.07905772819391,80.25,43.4862413235336,-3.45037313156423,0,0,0,13.2943571752346
950,19,1,0,84.75,-25.5344581899885,4.09868947832506,0,0,0,15.2825133139416
950,19,1,-5.64339747577101,89.25,45.2236093489911,3.63069567313734,0,0,0,16.5963552673654
950,19,1,-5.26717097738628,89.25,45.9012971802594,0.508352746539018,0,0,0,13.6292826469077
950,19,1,0,91.875,66.4967318119284,5.68604560413011,0,0,0,12.9387489312718
950,19,1,5.83151072496338,93.75,48.1589412612076,1.70717383526518,0,0,0,13.3450025488782
950,19,1,6.20773722334811,93.75,47.9421344700031,5.94459324052936,0,0,0,16.8225494182063
950,19,1,7.33641671850232,93.75,48.5286085808186,-0.0571587210744866,0,0,0,12.7851851950491
1000,20,1,0,0,3.41184514120904,65536,0,0,0,28.0571217917444
1000,20,1,0,3,38.7689849409522,-38.6284700242253,0,0,0,14.9317583725267
1000,20,1,-0.188113249192367,29.625,6.74291374568755,-3.56389951655574,0,0,0,28.0989073462477
1000,20,1,-0.376226498384734,30.375,7.36745683814366,-11.1214061763169,0,0,0,20.8529567399218
1000,20,1,0,33.75,-8.17324845569456,-4.00715095092994,0,0,0,16.710001899107
1000,20,1,0.564339747577101,36.375,-30.9022413038059,-18.1118482052151,0,0,0,14.2587510020815
1000,20,1,-3.38603848546261,48,65.8584054591146,-12.4600412557997,0,0,0,12.6338785939351
1000,20,1,0,69,-8.90325876481447,6.14290417849701,0,0,0,19.6646342821303
1000,20,1,0,75,-29.6957867612029,2.30077464762401,0,0,0,17.9291185313735
1000,20,1,-5.07905772819391,80.25,-62.2434034716911,-3.39286890443934,0,0,0,13.7685890733251
1000,20,1,0,84.75,-25.7726184183554,4.35025107399302,0,0,0,16.0552318309611
